LearnerId,PathwayType,EngagementHours,ContentConsumed,AssessmentsTaken,PerformanceMetric,ProgressPercentage,AccessMode,CourseSuccess
1625,Programming,51.17023403106100,19,1,54.69083855720930,51.52615318197970,0,0
8654,Arts,30.474264957793200,16,6,91.9292266892084,98.02515720532960,0,1
5362,Science,15.793758312059900,17,3,76.14104970103430,54.93256690120230,0,0
8989,Arts,60.565332154595800,0,2,68.80264756039330,23.963443024434300,1,0
4188,Business,77.14949220959690,13,10,83.442821138803,99.1502833649966,0,1
7851,Science,77.54072861564250,1,3,70.44715133330670,89.07793351906870,1,0
7190,Programming,66.30008587882270,7,7,97.7793566497256,47.28874144830640,0,1
8945,Programming,34.752652151105400,1,0,57.00335211056030,25.864108389371200,0,1
3211,Health,86.34632449818290,14,6,56.39808760011770,79.3436544114628,1,1
5835,Arts,96.59694656092170,0,5,67.18405943002900,20.69035169296970,0,0
5819,Arts,52.32234692872300,2,5,88.95906434659850,30.967718013612400,1,0
6816,Health,12.810658479579400,14,10,97.5969446846255,81.68474040150760,0,1
7163,Science,96.19631813285270,13,9,58.41821816331100,35.06621295462590,0,0
3249,Arts,45.37443162871420,1,3,50.005118626292300,19.914580799419000,0,0
2975,Arts,52.40872815713190,12,3,70.16434920730340,38.87424867526140,1,0
8792,Programming,67.08727896109940,15,4,88.58612028090560,23.986224997704500,1,1
7717,Arts,92.13298789272310,19,2,71.8580756385224,29.187756938163700,0,0
7832,Business,19.372443441572000,15,1,70.61250617982840,37.582132382649800,1,0
3254,Programming,33.037337473973000,11,3,75.97600231172990,31.173853264171800,0,0
1037,Business,16.608441652893900,6,6,88.45165493933790,17.626684698929700,1,0
957,Health,24.127294171587400,14,0,62.646958446224500,98.1166649655379,0,0
3024,Science,72.0260106369471,10,6,91.10581171550040,7.942065385438780,0,1
6374,Science,58.672617942075400,3,10,57.83211893045080,2.599300934325290,0,0
8297,Programming,83.80814372970170,10,4,64.88401718389130,96.27051146089090,0,0
3696,Health,52.98513741608220,14,10,87.74499200360510,82.19050234502540,1,1
2176,Health,65.4685734974393,16,6,60.864918042447700,44.53473400234010,1,0
7330,Programming,5.926952462268980,3,1,65.54834878915720,2.6046914380213200,0,0
218,Science,65.33652824855490,10,7,78.58857875838260,65.9607988927579,1,1
6493,Business,87.75885918969200,16,5,57.273249065476000,99.27242428910240,1,1
3168,Arts,13.527901412627400,15,2,75.32724883922960,2.6949910868230300,0,0
5846,Health,42.013407911398400,4,2,94.46058192328040,78.15488889399260,1,0
135,Arts,30.45950092764070,5,6,65.61074783912520,16.498813204481000,0,0
6916,Arts,2.9681109610307600,0,7,71.23510958433340,7.989761189475360,0,0
3834,Arts,64.50754653736450,0,1,77.03837191181300,90.11579922010880,1,0
3080,Health,5.0082946085021400,13,8,69.41346191967040,32.13523148080110,1,0
699,Business,4.167451554288150,9,3,73.12445823253530,33.415689260861600,0,0
8328,Science,96.0994801912396,18,8,68.71003711235720,72.94918141320400,1,0
8923,Science,98.00051314731130,0,2,79.8382337085036,94.87387748275700,0,0
6997,Arts,35.89381565552480,8,0,80.92849226850880,63.41793526924540,0,1
4198,Arts,93.36329230814090,9,4,50.33681251749020,64.12700519917130,1,1
7086,Programming,16.015029075404400,14,1,60.87910914169850,47.932118318889100,0,0
3902,Business,30.72248404259730,11,9,56.86971440562710,11.411260843123200,1,0
7005,Business,59.050049990972300,7,9,76.37424206428090,2.786977137567030,0,1
4170,Business,38.92350193249210,4,6,64.91044348066880,81.49484196984020,0,0
11,Science,77.35125671375000,19,1,88.91644473175760,11.14322167472940,0,0
8002,Health,95.1984444835079,14,4,94.79631589275110,16.896961588122100,1,1
7783,Arts,71.84828437062900,19,7,81.87908355569020,79.73153048294540,1,1
8952,Arts,51.16446462934700,5,6,50.78983475013700,49.51120045694290,0,0
4286,Business,90.60372421543820,8,1,51.468623181240300,15.049196271239600,1,0
3884,Science,60.338543003849100,2,7,94.65433698455040,61.59272548355910,0,1
755,Arts,86.48565359581900,8,3,65.4613987716838,73.21498911633950,0,0
6093,Business,95.91107639517450,14,1,75.56864559020950,91.73907575248960,1,1
7209,Arts,59.02591453174420,8,5,72.76230534975680,53.159145673481000,1,1
4558,Health,71.30435872205380,7,7,72.5348871562764,8.313982792246990,0,1
637,Programming,3.070041721188260,2,10,72.25227888224620,6.279804075313360,0,0
6281,Business,18.02506978251080,14,8,86.80036435998340,65.254203211269,1,1
8233,Health,25.806557850792600,20,0,82.74167940525340,25.551782948199700,1,0
725,Programming,49.55498644345870,4,1,54.50766997571990,67.85528537218900,0,0
5831,Arts,37.49906496106530,14,4,85.73002941742160,46.245107549564800,0,1
2573,Programming,69.1083211717522,17,0,79.25424874599600,43.15995640893390,1,0
1443,Business,95.08759539672720,19,4,58.97577235003190,86.4102105457129,0,1
1168,Health,82.33619148432300,0,1,77.19015796591350,69.58636300542080,0,0
2802,Health,44.88209070602130,3,9,72.71450245385230,83.4837573038732,1,1
5444,Health,9.088692000620650,13,8,60.08157117771810,7.3813880977052,1,0
5331,Programming,65.83562490966530,6,3,85.02266712405560,84.07002585838590,0,1
984,Business,71.4887881586181,15,5,51.79168438838740,82.75924620556350,0,1
1370,Arts,80.62185428346660,6,3,75.96890173572180,0.4079432673824820,1,0
2469,Health,50.603690401647400,10,10,87.66640253804560,74.0269448197261,1,1
1404,Programming,68.08350702785980,10,4,94.91077968474720,58.751980936555200,1,1
5766,Business,17.818404640921700,17,9,69.21350734051340,74.71307905046630,0,0
4403,Science,16.007203278329600,8,0,78.86451118183220,87.25050847474910,1,0
4309,Arts,39.52317795188800,20,2,97.60490807214030,57.352377721191300,1,0
717,Business,40.6153720136745,3,4,68.78845594762640,82.93132356144770,1,0
1221,Business,71.85060255515880,1,2,88.08065723332520,19.453974962170400,0,0
8056,Business,83.16188506770890,8,6,68.41482603669360,64.51046426551530,0,1
3101,Arts,9.774664500208500,17,1,99.0316237610552,71.3740148203268,0,0
4112,Programming,88.09233277296140,9,4,99.51887171929150,16.85524007134280,1,1
4582,Arts,40.5306263465528,14,4,59.420569835056200,7.012554507734630,0,0
7308,Science,8.971139300559670,13,1,73.21393282694870,51.366121874808800,0,0
549,Programming,93.15245355340490,5,1,73.12906424506840,95.6426460013974,0,0
5194,Programming,83.22774918633070,13,3,53.84019885828520,38.51974088135320,1,0
6341,Business,73.32372051816130,13,0,78.27308566583490,37.189018105889400,1,0
7,Arts,50.64270589609320,16,8,68.24920340903210,95.57787661788560,1,1
3201,Programming,47.01363638781260,17,7,71.41442028725620,86.89591197249950,0,1
5084,Science,32.1400636627324,11,9,90.8389552712267,0.21185216793616600,0,1
3268,Science,69.68038857113450,2,10,82.72369940751170,7.050439553695390,1,0
2973,Programming,78.20204888669120,5,3,75.57932307766,26.608776335426700,0,0
4782,Health,83.39035256688670,13,3,63.049982765879500,12.368925780381400,0,0
4944,Business,47.83047738328630,13,10,60.67477347064280,45.63687848807440,1,0
6078,Business,73.15458056510800,8,8,73.7711926871844,34.005261083145800,0,1
6845,Science,2.911137255068800,6,5,55.318797171116700,87.27775552053800,1,0
3556,Health,18.52710266493070,0,8,75.1874630438344,67.4839191716105,1,0
2115,Business,82.20900310030860,11,2,64.33946298146750,12.66989542427890,0,0
3495,Business,25.283719270720700,6,3,71.66360259491490,10.68686597550420,0,0
2958,Business,99.3566544791751,12,4,93.37238015963410,61.245675592812700,0,1
3563,Science,21.783251335675000,18,1,55.482395236963200,37.85395476997310,1,0
5614,Programming,4.58923464871121,7,5,70.61346296502000,25.658836292339600,0,0
9,Arts,41.54653179898840,11,0,68.03777519860740,51.77548469597260,0,0
3352,Business,41.86354420213060,11,7,79.56003803210170,25.37158510000430,0,1
106,Health,76.08009238740190,9,5,57.606910215109600,53.15538416521450,0,0
2995,Programming,35.11162889079970,0,9,70.28237878241640,36.83956549472600,1,0
8267,Arts,3.2692357418140600,7,1,95.34212238524200,87.1863813762966,0,0
2354,Arts,89.19158901955210,3,0,76.21638167594660,16.95179933953420,1,0
920,Science,59.00044200226420,6,6,56.583626483636900,80.2266192076812,0,1
3814,Science,4.740513838394920,9,4,71.61335017567560,8.994619640338810,0,0
5417,Arts,71.96688346665640,13,3,75.3466903298597,79.58885541380130,1,1
2255,Business,84.57674899184700,18,10,53.377932565867300,3.8631231946042800,0,0
3239,Business,78.73508392336970,10,8,72.21287372168770,88.8710285872585,0,1
1601,Health,41.72968224428610,6,1,65.20206003687080,13.773493357267100,1,0
7068,Arts,80.81475586207090,17,7,66.80651782034280,85.11355482209930,0,1
7493,Arts,54.30912168960790,3,3,69.03969280311310,56.1654145365961,1,0
8687,Science,49.96403886906190,14,3,54.070262199488300,43.04763161943560,1,0
5019,Science,24.106149721112300,15,8,54.58424154778430,7.709825166440270,1,0
7884,Business,14.863883895170900,14,10,83.35793612312560,71.41731373855780,0,1
709,Programming,46.265811542334900,11,1,65.83235690128800,7.182200220581160,0,0
353,Programming,61.65575012278610,14,9,80.2046432790749,52.339537582991300,0,1
3486,Arts,45.16531640539360,9,8,57.42535164170160,14.598228748085000,0,0
8445,Programming,70.56130693666170,14,2,91.80291952090170,73.78861824162860,1,0
7350,Business,87.82189426642460,20,4,65.57350775866600,12.260183756106400,1,0
4610,Programming,71.7707414458405,6,9,59.816195625196900,12.108495120075200,1,0
8335,Science,38.53479226148670,7,6,58.599087300826900,99.30054563167880,1,0
4932,Arts,30.87614309049140,14,3,54.9695074024974,71.00804155028700,1,0
7333,Programming,47.37254495741150,18,1,89.24399562425680,14.906980383701500,0,0
7027,Arts,56.936759121704900,11,7,76.64991409458300,33.31654377683730,1,1
6087,Business,19.454970869466400,12,0,58.06397957115490,70.8867032577783,0,0
2209,Health,30.764908415513700,16,4,50.34854753947260,40.00528644410320,1,0
3875,Science,39.25514062122750,4,3,52.30353548687120,3.9323209425849000,0,0
616,Arts,3.414708317899580,16,8,73.90222972735240,33.15494346315490,1,0
1160,Health,80.50448859143670,11,2,92.60189488391470,45.574083625530600,0,0
2031,Programming,48.15749105594230,20,7,85.15302200351050,99.8538481186297,1,1
4706,Arts,63.85650929589440,10,5,71.6658749674312,68.3773438456945,1,1
1866,Arts,73.83608069103290,17,9,84.3044139949491,48.134045648671900,0,1
7459,Health,78.14111053974570,9,4,80.03711266662260,46.277106511028,0,1
1765,Science,89.45992376634530,11,8,63.30774102262160,31.06820512819670,1,0
1634,Business,42.06991304949400,15,8,72.45286821721930,90.00379665991360,1,1
5003,Science,68.43263220816670,5,5,81.11041048189140,1.373805698436160,0,0
6754,Business,4.854437021647750,18,5,68.4359757809315,88.33420087804070,0,0
461,Programming,98.37613267413870,12,1,93.17472664225600,2.2735263482850400,1,0
7502,Arts,17.904700548623400,11,8,90.60814720059430,7.452296070706940,1,0
1318,Business,81.22002661320990,12,5,90.30143633917900,63.35781342749740,0,1
8165,Health,27.569458162437600,20,7,66.95479266198280,43.80663895880950,1,0
8433,Health,21.795239097751200,5,8,91.84732448304600,93.2620906770168,0,0
5902,Programming,95.10448682243190,11,4,82.59678306592790,32.02168873385820,1,1
6395,Arts,46.13237625398620,16,4,97.07249250748270,48.479973036151100,1,1
4456,Business,34.94631704354900,16,5,88.64949984079420,85.36492242402380,1,1
8400,Programming,87.95522498287110,6,0,78.3875285581437,9.205348062611860,0,1
5265,Science,33.837334915665200,19,5,71.17472062829050,10.35689886997640,1,1
6064,Health,24.455858289607000,10,10,64.3158142778185,4.938621741489700,1,0
1946,Programming,93.8386913725042,17,8,81.1845841651805,60.531153031200700,1,1
1356,Science,68.32455958105270,11,6,80.80723150671820,64.28303729236030,1,1
7245,Health,62.466544568123300,17,3,59.97505920024840,62.95052308674260,0,0
8116,Business,71.91677169841280,12,0,73.94399823125470,7.909549188583640,1,0
4100,Science,56.77499032595040,8,6,86.17426138142700,24.16434089620140,1,1
3850,Business,90.78041035008620,5,10,91.47936563054340,59.79404645209400,0,0
356,Arts,64.40784602107900,11,10,59.04842816012040,75.00111754664910,1,1
1193,Health,76.5974374818017,19,7,85.41887895798860,46.64637126368610,1,1
4922,Programming,62.0314564955832,17,0,54.8523710765558,40.92762993200160,0,0
5424,Business,69.85208481471870,9,4,55.32568170412190,27.451197504263400,1,0
1604,Arts,97.39552135016970,2,0,79.733276280656,67.90464241167920,0,0
8552,Health,92.28992316016060,9,1,74.70575911768790,34.074787125338200,1,0
7627,Health,73.32544800884910,3,9,83.3076197913704,5.237277677739890,1,0
1792,Health,56.12440217093330,9,3,57.45251215360660,91.00364634472750,0,0
7485,Business,68.76989887010110,5,0,69.2199170974698,94.10674453462040,0,0
5732,Arts,86.52280884283260,8,0,77.88917794422690,33.5502830981675,1,0
5986,Health,91.57295968111970,1,5,52.54947701486450,23.458906979362800,1,0
294,Science,83.82540082639820,20,8,88.01055634614460,49.16747722879230,1,1
7869,Business,2.9992973853489600,14,7,71.5680493761955,8.29336273941882,1,0
7237,Programming,44.34215359620260,7,9,54.10907573987530,77.45439718501580,1,1
3335,Arts,51.7753776484478,13,0,53.825497503504000,60.637019795119800,1,0
2752,Business,53.659158991248900,3,9,60.5761548896637,40.34270240488850,0,0
5099,Arts,8.68956891401102,9,3,80.40830567517400,46.80377156672800,1,0
5972,Arts,12.11500307456210,5,1,82.60425253458560,75.0968966339995,0,0
1256,Health,31.554632203871100,10,5,62.18812501030270,24.402009603951000,1,0
5715,Science,31.773769396221900,11,4,69.81044881495710,21.721740072551100,0,0
4144,Programming,60.60808118260760,1,1,82.14960438321430,29.7065247662215,0,0
2256,Science,43.80723965832390,18,0,66.49824796917780,11.586392148790100,1,0
5884,Programming,28.18269687228010,12,10,94.1353422917471,71.46083300283990,1,1
6613,Business,23.030448467389700,19,2,77.9059089049036,60.85164381213310,0,1
7689,Arts,57.972052510750100,16,1,50.58792995763980,68.68008302128520,0,0
3525,Arts,48.31117543362920,8,1,73.53894198157220,27.302502680833100,1,0
8676,Programming,15.831812318564200,8,3,57.695667227706300,88.07532991099080,0,1
4971,Business,18.34231150671390,1,10,94.45702470450410,95.45848893545270,0,0
8824,Programming,57.69438773592100,15,3,76.28071844927470,8.858397687915750,1,1
5706,Science,55.10485716141920,7,0,95.63962225146380,27.521352736545000,0,0
534,Health,55.86394428943110,8,9,64.56554102994770,48.34174397963370,1,0
8670,Science,32.98578598216070,14,8,82.66367604794610,77.87485664991050,1,1
4791,Science,20.42534946585920,14,1,82.29501374708030,91.8829763444506,0,1
3613,Science,9.419318509301040,5,2,87.82053499165100,43.71110202378220,0,0
6363,Arts,25.924179267999400,0,4,75.77277245984550,81.0396315693059,0,1
3474,Programming,89.25393344133020,11,10,56.766778880947800,39.97656906859410,0,0
1868,Business,15.383314964832900,9,6,68.51995986339930,62.21296775804530,0,0
5507,Business,25.336886130688400,17,8,51.667343152727200,35.52405867446060,1,0
5205,Arts,71.75405749406050,13,4,69.95503786126200,73.15960696337240,1,1
7206,Science,31.153414761637700,13,3,71.42332722801930,15.378256297774400,1,0
779,Arts,7.263004510246810,6,9,76.64547699562910,91.7811936500052,0,1
2865,Science,29.860175886968000,10,8,53.90958235680670,65.49395281495660,1,1
6510,Health,84.52316916652470,3,10,60.9399605543092,82.08607625402530,1,0
1966,Programming,48.6461212309329,15,7,50.975704716888000,5.25339583997082,0,0
6169,Business,5.390339333406520,19,1,61.913132503312600,96.43641995136570,0,0
5771,Health,75.81249592790250,10,8,54.94617403731690,2.5879528803503300,0,0
2411,Programming,14.260180720600000,10,4,81.32132465753610,87.68264339430830,1,1
7662,Programming,70.4583356400601,17,1,96.82681045186650,38.995894354309500,1,0
4972,Programming,47.904552868474400,3,7,73.8118941675695,30.113490001700300,0,0
56,Programming,94.79537180791950,20,6,52.79027331484230,29.724674674494500,1,0
1124,Arts,62.15176403267050,12,0,68.5289848842704,20.73056532878860,1,0
5149,Arts,96.9656118275627,20,4,66.61375665636800,88.62661990558600,0,1
3359,Business,76.12062012772700,0,1,91.42328941247530,46.65935443740560,0,0
7213,Science,83.81549925031030,13,5,57.955480325162800,65.36806328847610,0,1
6391,Health,56.055438607234100,8,6,95.53721473806330,47.01084363061550,1,1
4573,Programming,17.30081413734690,12,6,81.76420249896020,56.83445218969840,0,0
3975,Arts,35.3292471200868,16,6,59.7637384252808,92.14140285175010,1,1
7638,Health,26.224443217399100,5,10,95.03330485381940,53.24069357108700,1,0
588,Programming,61.770748555764700,12,9,52.75115518002940,18.543951940934000,0,0
7042,Programming,39.49071677717890,16,8,61.400283867890600,59.96418835390090,0,0
7406,Science,14.928846962213900,5,9,75.90490366827940,32.822418431852600,0,0
72,Health,29.16668401450200,16,9,55.03518136561790,61.48829959020730,1,1
6146,Health,88.87131008116700,15,2,58.33335116207900,58.27175204032220,0,0
560,Science,1.0781615982286600,12,1,94.46211267919010,36.820086905474500,1,0
3048,Health,68.21559700378630,3,10,51.644215839332800,94.5635216715493,1,0
5878,Health,92.83619161982460,3,8,61.896946500030500,18.102285661243600,0,0
2632,Science,56.4284333921214,16,9,50.92023644717700,54.893381647836700,0,0
4017,Business,64.36894926203080,19,2,80.1884552619083,67.17434399593620,1,1
5252,Health,68.22467937682150,0,10,71.36042635904,98.78857215176550,1,1
6268,Business,38.4390096308402,4,9,78.5303147899868,22.2807430072004,1,0
387,Business,81.24978097775600,14,6,75.00634792503940,64.79545868981710,1,1
2226,Programming,49.34515638742910,17,10,70.76001073681430,38.62123366889150,1,1
2317,Health,36.96912308133200,7,7,50.090814224448700,31.653761831787900,0,0
8343,Science,9.564417625035010,13,8,79.77014434999100,67.5555011525324,1,1
8193,Arts,2.0501349136616200,14,10,57.854733640739500,96.64570526653400,1,0
5922,Business,90.76749488468280,2,5,75.36955715011980,70.15823433276680,1,1
1118,Health,96.97449819191200,15,6,70.62872132612100,22.029267049442700,0,1
6028,Programming,1.4751826569197000,17,5,91.2081512333441,33.05968060660490,0,0
7461,Science,69.70797463663200,18,4,83.56050315351560,18.358134806758600,0,1
370,Health,59.50069318989550,19,7,68.97943351696510,35.921665165396600,1,0
5823,Health,94.08318509441610,1,0,77.85187803220700,98.120899609396,0,0
6076,Programming,58.49534810327310,6,1,75.34561172366850,78.12571142182470,1,1
5411,Programming,82.41980869161150,17,6,74.43385656639440,87.32230924888400,1,1
8183,Health,76.75383009512200,20,5,81.13281665099030,54.088300295010200,1,1
7666,Business,18.308854631154900,15,4,73.3465294971552,37.15968002613570,0,0
884,Arts,34.2949600229906,20,2,76.48675104107770,64.2132911774492,0,1
6770,Programming,10.255743796815000,12,4,83.06208555477520,20.453489217495500,1,0
3923,Science,32.137239648701400,20,5,53.3084545659649,95.54439187215410,0,1
2944,Business,11.150919273151800,19,1,60.938775774522900,26.687398224589500,1,0
1590,Science,52.79265683194650,13,2,66.1955724775768,56.70814353418770,1,0
6014,Programming,24.328590867969000,1,2,76.52140026125710,35.02319704395950,1,0
5695,Programming,18.691905972328300,3,2,88.39562184652950,7.214183719663340,0,0
789,Programming,32.178389518434300,18,6,52.77602976553090,29.72649205951670,1,0
2848,Science,18.52728615831130,11,10,55.727544184451400,22.729335087499200,1,0
2375,Arts,4.310360570548670,20,6,50.64066483031160,12.39693955121580,1,0
5958,Arts,67.15768428360930,3,1,57.904776855927700,82.84015316940650,1,0
5510,Health,40.34793864103570,8,6,98.89233228725170,53.146685395948100,1,1
4481,Science,18.324686046307800,18,9,89.60525913298050,9.19496624790661,0,0
1784,Health,64.84572606262680,13,4,54.33601652876060,35.3868781726208,0,0
5653,Arts,20.37415539100090,17,10,99.60933017895210,27.672492660061300,1,1
4093,Programming,89.59615361390190,13,9,83.34891323882950,10.852431502912400,1,1
7865,Arts,47.712454508923800,13,6,74.08247386155780,68.84708823624490,0,1
6685,Arts,87.71268641532820,18,0,61.08342958011880,28.069630315698900,0,0
1204,Programming,17.905268061588200,13,9,82.52248908689140,52.96620090478660,0,0
1195,Health,79.19659748251830,0,7,87.19517159898490,24.999774727643900,1,0
666,Programming,38.92386760292420,3,1,50.31630767780750,93.81850367628940,0,0
4908,Science,58.51047592638160,9,6,52.83192950453360,37.11839006616760,1,0
1686,Business,57.85506043114880,0,9,86.85786021381360,84.37233091504500,0,1
5100,Business,93.07066526348350,1,0,60.53403310020230,52.93471476424590,0,0
7916,Health,59.94196328834050,9,7,67.79992611276300,41.254372565350800,0,0
1142,Health,40.17873815488810,14,9,90.91436387849110,77.10917218837080,0,1
3597,Health,60.137580796807500,17,7,88.1027089769385,92.41058055393670,1,1
8118,Health,35.50207418332750,10,1,65.35932408086910,46.95031769349970,0,0
6130,Programming,54.106525043937400,1,1,58.26789887046430,58.64483879209310,1,0
1077,Health,79.98243484865220,16,4,54.71128283924580,30.687984046231100,1,0
5214,Programming,75.81528232674690,2,10,99.35493125896740,92.52615379869650,0,1
3860,Business,42.155419605835000,0,3,51.734311760317800,38.73592479846650,1,0
8379,Arts,31.376974939559200,12,1,52.86745766036170,7.580487252033960,0,1
7074,Arts,4.984232291305820,16,2,76.68609265298290,40.11656970679200,0,0
2877,Health,98.53552526519830,12,2,97.38603338075460,71.19940046605320,1,1
4877,Programming,16.834139434325900,12,4,58.86273386886470,28.646652200088300,1,0
5511,Science,21.831627890410300,7,9,50.60106838152050,99.83329122213580,1,1
7442,Science,54.05766331977810,14,3,63.96710820778130,39.02351686669390,0,0
2622,Business,51.88905112811110,11,9,85.69671616717370,95.83348589572810,1,1
7790,Science,87.87700871338780,1,7,79.7184586255328,10.557928404306700,1,0
1493,Programming,56.325246224512000,9,2,82.44738125589520,35.41385556269830,0,0
1890,Business,77.71345979304190,11,4,60.145617207676600,42.37733029975780,1,0
7278,Science,88.78591193135390,8,1,88.00488985775660,75.10075224738880,1,1
5907,Arts,94.50430010467910,19,5,86.56872409297800,59.4480096346186,0,1
3609,Business,50.73787655453260,4,1,77.35429461339790,73.11879486031430,0,0
2845,Business,24.772535424700500,2,6,60.64811289653070,55.92642281521590,1,0
8905,Programming,8.562938362735260,12,2,85.39278752043970,53.75173918518410,0,0
8013,Arts,67.67813621973880,9,8,96.51226094574960,40.714445252671600,1,1
1653,Arts,30.881631428396600,18,7,99.9401715849246,29.76056794644090,0,1
3104,Health,62.75048230445460,19,5,82.29585510966670,23.38565078712740,0,1
882,Health,80.33578201090000,1,6,68.30933256017020,29.020188093931400,0,0
803,Science,16.221181898188900,3,5,68.86480740811580,85.9294478716927,0,0
8665,Business,50.051684743468,6,10,85.81696693061420,10.724503497735300,1,0
6742,Health,47.88042504299020,1,9,66.35236045143490,21.60121334677280,0,0
5944,Business,33.75994972472460,3,4,59.78848952265400,73.86174997068670,1,0
8711,Arts,18.867817798745100,6,0,58.914537966722900,19.922782086150000,0,1
6573,Arts,32.56632908472170,11,4,59.26368801637570,99.23097766576690,1,1
4547,Business,31.829158859442900,13,8,88.79997606818360,75.78994122539450,0,1
3947,Arts,44.49102396047170,4,7,73.1296513622235,35.923695425490700,1,0
6425,Arts,25.10194718520480,4,1,79.04524714002050,23.656438181730900,1,0
5994,Programming,40.17132149553530,8,8,65.69512026341230,44.704330579637800,0,0
7030,Arts,76.90308455951480,14,4,97.49010456240390,36.58252100515270,1,1
3076,Business,98.43233098883830,9,6,73.28705432128750,17.43498182411460,1,1
2059,Science,13.135732494211100,1,0,58.86207442755070,11.991117249706700,1,0
8302,Business,51.34921426500280,11,9,50.308841474881600,76.80188073660500,0,1
3414,Business,8.4271868003989,5,5,66.79359271430960,12.888288661065000,1,0
939,Programming,31.216238482757100,19,7,64.27319014466510,58.802102874235600,1,0
477,Science,59.58898285866930,9,10,81.53558186542800,90.68004290742330,0,1
3556,Health,18.52710266493070,0,8,75.1874630438344,67.4839191716105,1,0
3594,Arts,59.16861544283000,1,10,51.64113372622540,20.039915116096100,0,0
1345,Business,92.40665131872300,15,3,58.80530848788980,70.31571849270000,0,0
835,Health,26.479180381761800,12,3,53.32309513413640,82.64736578484060,0,0
8347,Business,61.302941599116400,6,5,67.5597266986997,3.1297527045951100,1,1
8926,Business,47.72185492708940,9,7,73.82152217507770,96.69099304824470,0,0
3623,Health,34.746777418809700,13,5,67.53447912690190,47.85145895827160,0,0
6321,Arts,45.09793385331700,11,10,57.267036698071200,69.30277448302260,1,1
396,Health,82.24351447509340,18,2,71.55951277330190,52.19673094475670,0,0
2836,Programming,76.53193897264460,20,3,84.43422577373850,50.264123895466700,0,0
665,Arts,69.4945269079236,0,0,74.51250518353180,13.176295616396700,0,0
3616,Business,71.89663640719700,16,9,96.0955325975932,61.89186423344150,0,1
7708,Business,82.06445702219770,18,3,92.82687617682950,40.25771375720970,0,0
7856,Business,49.2627255834077,1,10,87.26733037996580,42.85414378823680,1,0
163,Health,24.171719726732400,12,3,76.09403635092540,49.15443838710070,0,0
1730,Business,78.27165847294520,14,3,88.17483126057290,8.545381815700320,1,0
8501,Science,82.11526872345530,15,4,84.77362674580370,57.64607854070220,1,1
955,Programming,93.42792240567430,10,7,94.62410217812430,24.48497728624290,1,1
8358,Health,9.660480969341880,12,6,83.93299315649920,57.91096298663540,0,1
5626,Arts,67.72859173348710,7,10,91.02556288793110,6.854898722288190,0,1
5824,Science,69.59800600524000,8,6,97.68017657739280,98.04236260839610,1,1
5075,Programming,11.346248701629700,12,6,77.40996967939830,77.34441270163770,1,1
7819,Science,58.41834872475630,0,6,67.47635650498570,9.872020850276450,1,0
374,Arts,78.17363650056940,18,8,86.30562086972180,88.72940486978190,0,1
2754,Health,45.05684968881020,16,1,56.55939498776890,66.26481754582060,1,0
1832,Business,63.37342317670140,9,7,86.36465709719890,81.75020945837640,1,1
4073,Arts,77.55709997132320,3,5,78.66834947450640,35.88312337982530,0,0
4477,Science,81.6644081619537,15,1,97.84581733403510,66.82247263570340,0,1
801,Arts,90.67908960993130,19,2,91.92506697719410,59.24922797999060,0,0
7154,Business,41.67347457061010,8,4,79.7365441131573,84.02006559083090,1,1
2337,Science,16.870594912041300,9,5,80.30077921063330,41.79387534888960,1,0
8658,Health,73.34546788347660,4,9,94.86959588701510,52.944290259567100,0,1
8194,Business,86.30405839420780,19,4,63.17645230531280,32.27535497499180,1,0
4194,Arts,42.547556923569600,5,9,67.1112521194992,75.78517011059520,0,0
5017,Science,43.944655818529900,11,1,82.60099053787220,94.12913163002160,1,1
6287,Business,28.759023680444700,2,10,80.2522201260422,29.0169581562416,1,0
3735,Arts,42.03756210962790,1,1,66.9264083071922,54.37000467109750,0,0
1366,Business,47.605476846372700,13,6,53.017553247632900,96.91122762696410,0,1
3245,Health,9.141088929549450,20,4,97.44049447522530,19.011112797749200,0,0
6405,Arts,48.708849314764200,16,9,56.09999478258440,57.976310881134600,0,0
1640,Arts,84.72874295425060,2,8,92.29347186598610,69.35072730841920,1,1
7593,Business,35.96228582597120,4,0,86.88619783111700,73.9792576500326,1,0
2959,Arts,24.0012190464778,15,10,53.0980471497163,29.847384438378400,0,0
8174,Health,40.10901303246840,16,5,59.27176671319340,41.95893783373080,1,0
5093,Business,37.77027428733000,5,9,94.57091716263130,12.335015844952400,0,0
2066,Science,50.12572846950250,20,6,83.97286008936460,40.17378620574260,1,1
7669,Programming,36.55188435379210,9,7,51.65371065785700,59.17608615621870,1,0
1296,Business,30.198182444582600,13,0,59.68461579660720,88.519175515735,1,0
3237,Programming,16.24343884463910,10,0,79.1448934216441,13.258170690357500,0,0
339,Health,99.55287746258880,12,6,90.86201212554860,25.358249067715800,1,1
5855,Science,20.884270389060500,20,6,77.13416299423610,50.70034216336310,1,1
1938,Business,94.3865413273196,19,6,92.57882215130870,52.74662850537770,0,1
7748,Health,74.1275433026207,5,7,62.192953114705200,32.30676663478460,1,0
969,Science,70.64930567797150,16,9,83.17720380772570,6.031616265544480,1,1
805,Business,75.9894360215872,2,5,74.76789211008530,66.08319827253240,1,1
2199,Science,19.985572371073400,12,6,84.50558862792580,29.12934727081580,0,0
